"locus","n_taxa","aitchison_var"
"GALGAL_R17216.c123.linsi",230,0.0433263279873047
"GALGAL_R17217.c123.linsi",363,0.0108174299876227
"GALGAL_R17219.c123.linsi",157,0.041203598009819
"GALGAL_R17221.c123.linsi",117,0.0217913130562114
"GALGAL_R17222.c123.linsi",6,0.00662212314304324
"GALGAL_R17224.c123.linsi",54,0.0123526841279383
"GALGAL_R17227.c123.linsi",300,0.0229484920556317
"GALGAL_R17228.c123.linsi",134,0.0360895765203289
"GALGAL_R17229.c123.linsi",9,0.0105134434670521
"GALGAL_R17231.c123.linsi",290,0.00849776114161096
"GALGAL_R17232.c123.linsi",243,0.0232732276601844
"GALGAL_R17233.c123.linsi",334,0.0149018287510094
"GALGAL_R17234.c123.linsi",312,0.00986701845299721
"GALGAL_R17235.c123.linsi",363,0.0328131525520111
"GALGAL_R17236.c123.linsi",355,0.0185097206649587
"GALGAL_R17237.c123.linsi",245,0.0101365543605834
"GALGAL_R17241.c123.linsi",191,0.0495505338502189
"GALGAL_R17244.c123.linsi",66,0.00488137118983049
"GALGAL_R17245.c123.linsi",14,0.0431642363833703
"GALGAL_R17246.c123.linsi",37,0.0115743320292259
"GALGAL_R17247.c123.linsi",79,0.0222377499386034
"GALGAL_R17248.c123.linsi",92,0.0129043263624384
"GALGAL_R17249.c123.linsi",305,0.0149805365930561
"GALGAL_R17251.c123.linsi",4,0.046743230481716
"GALGAL_R17253.c123.linsi",293,0.00118626399840487
"GALGAL_R17254.c123.linsi",354,0.0220294339675316
"GALGAL_R17255.c123.linsi",5,0.0172466264789848
"GALGAL_R17256.c123.linsi",357,0.0153849219535414
"GALGAL_R17257.c123.linsi",357,0.0136348830957574
"GALGAL_R17258.c123.linsi",356,0.0281269516673132
"GALGAL_R17259.c123.linsi",358,0.0390612622091646
"GALGAL_R17260.c123.linsi",44,0.00463580785426488
"GALGAL_R17261.c123.linsi",173,0.0147143398277841
"GALGAL_R17262.c123.linsi",349,0.000955200536636549
"GALGAL_R17263.c123.linsi",241,0.0159844622857112
"GALGAL_R17264.c123.linsi",293,0.0133038882385985
"GALGAL_R17265.c123.linsi",247,0.0220566151895642
"GALGAL_R17267.c123.linsi",359,0.0198614803751745
"GALGAL_R17268.c123.linsi",5,0.0308237231293138
"GALGAL_R17271.c123.linsi",197,0.036848426363275
"GALGAL_R17273.c123.linsi",320,0.00864299611884376
"GALGAL_R17274.c123.linsi",323,0.0361866864543905
"GALGAL_R17275.c123.linsi",82,0.0129769300035332
"GALGAL_R17276.c123.linsi",358,0.00658704719752702
"GALGAL_R17277.c123.linsi",359,0.0191808244638848
"GALGAL_R17278.c123.linsi",354,0.00526382223334721
"GALGAL_R17279.c123.linsi",348,0.0140953971297607
"GALGAL_R17280.c123.linsi",273,0.01833133948164
"GALGAL_R17281.c123.linsi",164,0.0231834814055813
"GALGAL_R17282.c123.linsi",113,0.0259735798999528
"GALGAL_R17283.c123.linsi",303,0.0113761893807552
"GALGAL_R17284.c123.linsi",300,0.0928684711421651
"GALGAL_R17285.c123.linsi",249,0.0176280864019563
"GALGAL_R17286.c123.linsi",315,0.0158866443443935
"GALGAL_R17291.c123.linsi",176,0.0365583775174387
"GALGAL_R17292.c123.linsi",39,0.0225056001147355
"GALGAL_R17293.c123.linsi",362,0.0269705417874336
"GALGAL_R17294.c123.linsi",361,0.0011619000896985
"GALGAL_R17295.c123.linsi",270,0.0610089025112912
"GALGAL_R17296.c123.linsi",266,0.00908546476115733
"GALGAL_R17297.c123.linsi",6,0.0418315991580858
"GALGAL_R17298.c123.linsi",360,0.00965096806678436
"GALGAL_R17299.c123.linsi",297,0.00797794550940802
"GALGAL_R17300.c123.linsi",345,0.00913768338267513
"GALGAL_R17301.c123.linsi",348,0.0361228678780624
"GALGAL_R17303.c123.linsi",65,0.0574370790759377
"GALGAL_R17304.c123.linsi",329,0.0399563466753706
"GALGAL_R17305.c123.linsi",354,0.0063138959729947
"GALGAL_R17309.c123.linsi",281,0.0162354229828305
"GALGAL_R17310.c123.linsi",155,0.024609971595784
"GALGAL_R17312.c123.linsi",311,0.00898355678066519
"GALGAL_R17313.c123.linsi",97,0.00224905034937384
"GALGAL_R17316.c123.linsi",294,0.0210842697608113
"GALGAL_R17317.c123.linsi",355,0.0137043848212491
"GALGAL_R17319.c123.linsi",339,0.00367882750689295
"GALGAL_R17320.c123.linsi",293,0.00807789083401465
"GALGAL_R17321.c123.linsi",182,0.0120541343479374
"GALGAL_R17322.c123.linsi",193,0.0117823673537616
"GALGAL_R17323.c123.linsi",116,0.0043217478511508
"GALGAL_R17324.c123.linsi",190,0.0069206584392441
"GALGAL_R17325.c123.linsi",279,0.0150845224728909
"GALGAL_R17328.c123.linsi",203,0.0281351301963351
"GALGAL_R17329.c123.linsi",349,0.00852947691943518
"GALGAL_R17330.c123.linsi",100,0.0657926311235563
"GALGAL_R17331.c123.linsi",46,0.0142714882848228
"GALGAL_R17334.c123.linsi",354,0.0807786175709042
"GALGAL_R17337.c123.linsi",160,0.00247834592427097
"GALGAL_R17338.c123.linsi",309,0.00687270371743762
"GALGAL_R17339.c123.linsi",88,0.0198757710375248
"GALGAL_R17340.c123.linsi",338,0.0546375263177241
"GALGAL_R17341.c123.linsi",80,0.00361033511597573
"GALGAL_R17342.c123.linsi",230,0.0252597706202706
"GALGAL_R17343.c123.linsi",298,0.00799121197011014
"GALGAL_R17344.c123.linsi",43,0.0577366524733425
"GALGAL_R17345.c123.linsi",163,0.0298914431891702
"GALGAL_R17346.c123.linsi",171,0.0169392502435156
"GALGAL_R17347.c123.linsi",139,0.0225388954241855
"GALGAL_R17348.c123.linsi",319,0.00271485393268868
"GALGAL_R17349.c123.linsi",226,0.0724642287492641
"GALGAL_R17350.c123.linsi",346,0.0198724051740496
"GALGAL_R17352.c123.linsi",223,0.00943178121428971
"GALGAL_R17355.c123.linsi",289,0.000335769014490444
"GALGAL_R17356.c123.linsi",9,0.0402056945267915
"GALGAL_R17358.c123.linsi",312,0.0548377584272466
"GALGAL_R17359.c123.linsi",351,0.0229252096448565
"GALGAL_R17360.c123.linsi",350,0.00911682495654687
"GALGAL_R17361.c123.linsi",31,0.0172399844057221
"GALGAL_R17362.c123.linsi",15,0.0204731848952689
"GALGAL_R17364.c123.linsi",19,0.0229353009290199
"GALGAL_R17365.c123.linsi",326,0.0115961064977126
"GALGAL_R17366.c123.linsi",336,0.0317533027931403
"GALGAL_R17367.c123.linsi",356,0.0066023942770293
"GALGAL_R17368.c123.linsi",265,0.0251006095913117
"GALGAL_R17371.c123.linsi",224,0.00296175040775584
"GALGAL_R17373.c123.linsi",355,0.00974556473594414
"GALGAL_R17374.c123.linsi",4,0.00715302883501961
"GALGAL_R17375.c123.linsi",353,0.0243709913304145
"GALGAL_R17376.c123.linsi",311,0.0209555602312707
"GALGAL_R17377.c123.linsi",358,0.00324734157861302
"GALGAL_R17378.c123.linsi",337,0.00978068580677457
"GALGAL_R17379.c123.linsi",351,0.0500113244338088
"GALGAL_R17381.c123.linsi",209,0.00268327031210466
"GALGAL_R17396.c123.linsi",26,0.0371453162838111
"GALGAL_R17397.c123.linsi",345,0.010825494467976
"GALGAL_R17398.c123.linsi",265,0.00789515395327548
"GALGAL_R17399.c123.linsi",213,0.00430656727927012
"GALGAL_R17400.c123.linsi",342,0.0943299453140315
"GALGAL_R17401.c123.linsi",302,0.0142659223757434
"GALGAL_R17402.c123.linsi",241,0.0390807066821831
"GALGAL_R17403.c123.linsi",4,0.0257179932712474
"GALGAL_R17405.c123.linsi",16,0.0733799906393607
"GALGAL_R17410.c123.linsi",7,0.0259799618150611
"GALGAL_R17413.c123.linsi",6,0.0128553429171117
"GALGAL_R17414.c123.linsi",362,0.0135442417967851
"GALGAL_R17415.c123.linsi",361,0.0966560082571794
"GALGAL_R17416.c123.linsi",290,0.00984063165622277
"GALGAL_R17417.c123.linsi",304,0.0220328128968245
"GALGAL_R17418.c123.linsi",284,0.0137046156688463
"GALGAL_R17419.c123.linsi",327,0.100920162040286
"GALGAL_R17420.c123.linsi",337,0.00634799524711406
"GALGAL_R17421.c123.linsi",300,0.0331794640381603
"GALGAL_R17422.c123.linsi",245,0.0015814252710594
"GALGAL_R17423.c123.linsi",335,0.0328772627889852
"GALGAL_R17424.c123.linsi",323,0.0154372708410483
"GALGAL_R17425.c123.linsi",164,0.018875198824275
"GALGAL_R17426.c123.linsi",300,0.00544808505135266
"GALGAL_R17427.c123.linsi",310,0.0168245778133862
"GALGAL_R17428.c123.linsi",293,0.046140248799387
"GALGAL_R17429.c123.linsi",322,0.0929128792783711
"GALGAL_R17430.c123.linsi",349,0.0035294433756992
"GALGAL_R17431.c123.linsi",356,0.00891742324602603
"GALGAL_R17432.c123.linsi",346,0.0117450809194835
"GALGAL_R17435.c123.linsi",355,0.0199539434621368
"GALGAL_R17437.c123.linsi",211,0.0397021832915131
"GALGAL_R17438.c123.linsi",156,0.0372909664694431
"GALGAL_R17439.c123.linsi",339,0.0393675593417014
"GALGAL_R17440.c123.linsi",355,0.0171150269838776
"GALGAL_R17441.c123.linsi",320,0.0207371395214033
"GALGAL_R17442.c123.linsi",324,0.0200466729823659
"GALGAL_R17449.c123.linsi",60,0.0135368002900894
"GALGAL_R17450.c123.linsi",192,0.0650515869947308
"GALGAL_R17451.c123.linsi",185,0.00888154851957688
"GALGAL_R17452.c123.linsi",210,0.0345621077661621
"GALGAL_R17453.c123.linsi",290,0.0129453628105519
"GALGAL_R17454.c123.linsi",141,0.0104253517781365
"GALGAL_R17455.c123.linsi",300,0.0538781998787192
"GALGAL_R17456.c123.linsi",73,0.0471220771692601
"GALGAL_R17457.c123.linsi",262,0.030977878593456
"GALGAL_R17458.c123.linsi",336,0.034228150145644
"GALGAL_R17459.c123.linsi",203,0.0177343144422539
"GALGAL_R17460.c123.linsi",239,0.0268864448570784
"GALGAL_R17461.c123.linsi",123,0.0132695725730693
"GALGAL_R17462.c123.linsi",222,0.0429589512578739
"GALGAL_R17463.c123.linsi",349,0.00919681185528846
"GALGAL_R17464.c123.linsi",33,0.0273825254031361
"GALGAL_R17465.c123.linsi",139,0.0315390105558812
"GALGAL_R17466.c123.linsi",6,0.0248577787031277
"GALGAL_R17467.c123.linsi",340,0.00937908209165954
"GALGAL_R17468.c123.linsi",319,0.0382486988722403
"GALGAL_R17469.c123.linsi",345,0.0429348803867345
"GALGAL_R17470.c123.linsi",10,0.0210897537023793
"GALGAL_R17471.c123.linsi",252,0.0226494552119321
"GALGAL_R17472.c123.linsi",351,0.0232558838398579
"GALGAL_R17473.c123.linsi",296,0.0338332591951198
"GALGAL_R17474.c123.linsi",337,0.112634801524231
"GALGAL_R17475.c123.linsi",6,0.012970784042001
"GALGAL_R17476.c123.linsi",287,0.0108147838185465
"GALGAL_R17477.c123.linsi",11,0.050919216656939
"GALGAL_R17480.c123.linsi",254,0.0915484699111635
"GALGAL_R17481.c123.linsi",290,0.0598940343197299
"GALGAL_R17482.c123.linsi",56,0.0200271577096638
"GALGAL_R17483.c123.linsi",14,0.0164069625200215
"GALGAL_R17484.c123.linsi",299,0.0476072752026114
"GALGAL_R17486.c123.linsi",355,0.0504597460294144
"GALGAL_R17491.c123.linsi",56,0.0435853095856989
"GALGAL_R17500.c123.linsi",270,0.0514396840686793
"GALGAL_R17511.c123.linsi",5,0.0876519088204341
"GALGAL_R17519.c123.linsi",258,0.0313138677252936
"GALGAL_R17520.c123.linsi",4,0.0921291433130901
"GALGAL_R17521.c123.linsi",33,0.0440290527248513
"GALGAL_R17522.c123.linsi",22,0.0261766669903813
"GALGAL_R17523.c123.linsi",4,0.0276528780590197
"GALGAL_R17524.c123.linsi",7,0.000723448112905356
"GALGAL_R17525.c123.linsi",93,0.0276823218069179
"GALGAL_R17527.c123.linsi",40,0.115498416997382
"GALGAL_R17529.c123.linsi",182,0.0279818460241888
"GALGAL_R17530.c123.linsi",5,0.0422665013857205
"GALGAL_R17531.c123.linsi",203,0.0261871587967362
"GALGAL_R17534.c123.linsi",280,0.0424446321601744
"GALGAL_R17535.c123.linsi",282,0.00742934202975784
"GALGAL_R17536.c123.linsi",278,0.040557570740179
"GALGAL_R17537.c123.linsi",362,0.0127131528013339
"GALGAL_R17538.c123.linsi",354,0.00948085607209931
"GALGAL_R17539.c123.linsi",341,0.00688310524761369
"GALGAL_R17540.c123.linsi",150,0.00689148210661279
"GALGAL_R17541.c123.linsi",340,0.0115802160359731
"GALGAL_R17542.c123.linsi",175,0.0154848300633158
"GALGAL_R17543.c123.linsi",214,0.00658921808899931
"GALGAL_R17544.c123.linsi",288,0.0102014246281744
"GALGAL_R17545.c123.linsi",357,0.00866939741471092
"GALGAL_R17546.c123.linsi",291,0.0057839130102537
"GALGAL_R17547.c123.linsi",289,0.00631563044177205
"GALGAL_R17548.c123.linsi",142,0.00916824489496286
"GALGAL_R17549.c123.linsi",311,0.00183023855026619
"GALGAL_R17550.c123.linsi",354,0.0406705287114504
"GALGAL_R17551.c123.linsi",325,0.017267699780675
"GALGAL_R17556.c123.linsi",4,0.00913068318676926
"GALGAL_R17558.c123.linsi",294,0.00466241820465958
"GALGAL_R17559.c123.linsi",350,0.00953836073847579
"GALGAL_R17560.c123.linsi",26,0.0394102663778328
"GALGAL_R17561.c123.linsi",8,0.00884688130538883
"GALGAL_R17562.c123.linsi",24,0.0690724704452756
"GALGAL_R17563.c123.linsi",8,0.039165977361693
"GALGAL_R17564.c123.linsi",244,0.024326307401642
"GALGAL_R17565.c123.linsi",8,0.0138534981274504
"GALGAL_R17567.c123.linsi",360,0.0148280483554482
"GALGAL_R17568.c123.linsi",321,0.0159690517913738
"GALGAL_R17569.c123.linsi",185,0.00196760979933382
"GALGAL_R17570.c123.linsi",357,0.0520744342166075
"GALGAL_R17571.c123.linsi",307,0.0325392140902704
"GALGAL_R17572.c123.linsi",20,0.0290724787358885
"GALGAL_R17573.c123.linsi",315,0.0304142619150532
"GALGAL_R17574.c123.linsi",360,0.0017041480734292
"GALGAL_R17575.c123.linsi",350,0.0221928423286583
"GALGAL_R17576.c123.linsi",353,0.0127777977485897
"GALGAL_R17577.c123.linsi",322,0.0479021942159452
"GALGAL_R17578.c123.linsi",352,0.0404787285332422
"GALGAL_R17579.c123.linsi",318,0.0487111568541018
"GALGAL_R17580.c123.linsi",312,0.0188152325247418
"GALGAL_R17581.c123.linsi",213,0.00420014576069096
"GALGAL_R17582.c123.linsi",256,0.0108713101101046
"GALGAL_R17583.c123.linsi",354,0.00667919782482368
"GALGAL_R17584.c123.linsi",347,0.0162652359632983
"GALGAL_R17585.c123.linsi",345,0.00711740186578998
"GALGAL_R17587.c123.linsi",116,0.0171341566218596
"GALGAL_R17588.c123.linsi",77,0.0387112792553374
"GALGAL_R17589.c123.linsi",302,0.0136753334524359
"GALGAL_R17590.c123.linsi",21,0.0255507334015205
"GALGAL_R17591.c123.linsi",328,0.0710545985259732
"GALGAL_R17592.c123.linsi",22,0.0478904163693537
"GALGAL_R17593.c123.linsi",56,0.0236034137506373
"GALGAL_R17595.c123.linsi",317,0.0641170593772756
"GALGAL_R17596.c123.linsi",197,0.0121224752649484
"GALGAL_R17598.c123.linsi",321,0.0223749627083553
"GALGAL_R17599.c123.linsi",353,0.00516828482306129
"GALGAL_R17600.c123.linsi",238,0.0202827840869518
"GALGAL_R17601.c123.linsi",343,0.0144249491124579
"GALGAL_R17602.c123.linsi",358,0.00457484918508267
"GALGAL_R17603.c123.linsi",118,0.039730150718277
"GALGAL_R17604.c123.linsi",190,0.0216872366199061
"GALGAL_R17605.c123.linsi",337,0.0261818223840269
"GALGAL_R17606.c123.linsi",318,0.0211867772188837
"GALGAL_R17607.c123.linsi",285,0.0248566125390279
"GALGAL_R17608.c123.linsi",352,0.0501165376793726
"GALGAL_R17609.c123.linsi",176,0.0316592952458777
"GALGAL_R17610.c123.linsi",32,0.0726521514470957
"GALGAL_R17611.c123.linsi",214,0.0463540107805695
"GALGAL_R17612.c123.linsi",307,0.0391738178267241
"GALGAL_R17613.c123.linsi",363,0.0125625922995837
"GALGAL_R17614.c123.linsi",251,0.0335667340744774
"GALGAL_R17615.c123.linsi",216,0.0539048944227461
"GALGAL_R17616.c123.linsi",138,0.00828892902222523
"GALGAL_R17617.c123.linsi",327,0.0172672349596367
"GALGAL_R17618.c123.linsi",279,0.0375971497785086
"GALGAL_R17619.c123.linsi",212,0.0198338573731843
"GALGAL_R17630.c123.linsi",130,0.0235508264388388
"GALGAL_R17631.c123.linsi",6,0.0155231387183405
"GALGAL_R17632.c123.linsi",57,0.0279998647329244
"GALGAL_R17639.c123.linsi",7,0.0567515506020968
"GALGAL_R17640.c123.linsi",146,0.03531611456375
"GALGAL_R17643.c123.linsi",64,0.0308256323624967
"GALGAL_R17645.c123.linsi",137,0.0924220787321684
"GALGAL_R17646.c123.linsi",142,0.0149767518693368
"GALGAL_R17648.c123.linsi",4,0.0931040590322691
"GALGAL_R17651.c123.linsi",10,0.0869690476787808
"GALGAL_R17654.c123.linsi",5,0.0159232506090532
"GALGAL_R17657.c123.linsi",6,0.0328503610670082
"GALGAL_R17660.c123.linsi",5,0.0875064680056857
"GALGAL_R17661.c123.linsi",7,0.0138165021639764
"GALGAL_R17663.c123.linsi",347,0.0201165074422653
"GALGAL_R17664.c123.linsi",90,0.0555542830757174
"GALGAL_R17668.c123.linsi",86,0.0314653636833715
"GALGAL_R17669.c123.linsi",9,0.00556231819260626
"GALGAL_R17670.c123.linsi",123,0.0669324219389003
"GALGAL_R17673.c123.linsi",15,0.0125761957545895
"GALGAL_R17674.c123.linsi",28,0.0223195948376623
"GALGAL_R17675.c123.linsi",5,0.0325165229496888
"GALGAL_R17677.c123.linsi",16,0.0276639635062697
"GALGAL_R17683.c123.linsi",13,0.0227867712054884
"GALGAL_R17684.c123.linsi",70,0.0394822736490478
"GALGAL_R17685.c123.linsi",149,0.0767621092975542
"GALGAL_R17687.c123.linsi",321,0.00739195248121576
"GALGAL_R17688.c123.linsi",349,0.00306263532177187
"GALGAL_R17689.c123.linsi",324,0.0139657542802532
"GALGAL_R17692.c123.linsi",50,0.0240277271458259
"GALGAL_R17696.c123.linsi",136,0.00132730698207509
"GALGAL_R17697.c123.linsi",345,0.0184864428745711
"GALGAL_R17698.c123.linsi",244,0.0229437225843256
"GALGAL_R17700.c123.linsi",186,0.0268638931314644
"GALGAL_R17701.c123.linsi",350,0.00833243035438772
"GALGAL_R17702.c123.linsi",318,0.00326607124747539
"GALGAL_R17703.c123.linsi",345,0.00259382706636226
"GALGAL_R17704.c123.linsi",329,0.0138146526048919
"GALGAL_R17705.c123.linsi",304,0.00981016064338492
"GALGAL_R17707.c123.linsi",179,0.0478909376750538
"GALGAL_R17712.c123.linsi",4,0.00880077293086448
"GALGAL_R17713.c123.linsi",355,0.00676026277555362
"GALGAL_R17715.c123.linsi",336,0.0145156879111036
"GALGAL_R17718.c123.linsi",300,0.0265052563226244
"GALGAL_R17719.c123.linsi",5,0.0238561530791579
"GALGAL_R17720.c123.linsi",337,0.00400584867513048
"GALGAL_R17722.c123.linsi",336,0.0017703371006875
"GALGAL_R17723.c123.linsi",127,0.0414896566260307
"GALGAL_R17726.c123.linsi",360,0.00647825883064867
"GALGAL_R17727.c123.linsi",323,0.0353542845744421
"GALGAL_R17728.c123.linsi",48,0.0311431916482083
"GALGAL_R17730.c123.linsi",323,0.0157699007073406
"GALGAL_R17731.c123.linsi",280,0.0100506072428788
"GALGAL_R17732.c123.linsi",197,0.0218600778905818
"GALGAL_R17733.c123.linsi",353,0.0122134987173806
"GALGAL_R17734.c123.linsi",159,0.00805942853284979
"GALGAL_R17735.c123.linsi",213,0.00943941621064286
"GALGAL_R17736.c123.linsi",11,0.0138871628832774
"GALGAL_R17737.c123.linsi",39,0.0112035442428103
"GALGAL_R17738.c123.linsi",333,0.0030825485896658
"GALGAL_R17739.c123.linsi",139,0.0161962562599574
"GALGAL_R17740.c123.linsi",62,0.0116131454534876
"GALGAL_R17741.c123.linsi",352,0.00886541808189944
"GALGAL_R17742.c123.linsi",311,0.0190366753239472
"GALGAL_R17743.c123.linsi",325,0.0174410378178215
"GALGAL_R17744.c123.linsi",235,0.0247461387695578
"GALGAL_R17745.c123.linsi",359,0.00550399342050371
"GALGAL_R17748.c123.linsi",307,0.0024097085786821
"GALGAL_R17750.c123.linsi",328,0.011773072311152
"GALGAL_R17751.c123.linsi",356,0.0184194319580073
"GALGAL_R17753.c123.linsi",310,0.0196786722802734
"GALGAL_R17754.c123.linsi",184,0.0467273021893661
"GALGAL_R17755.c123.linsi",348,0.0216697768644938
"GALGAL_R17756.c123.linsi",10,0.00588098527612382
"GALGAL_R17757.c123.linsi",209,0.0445178551325725
"GALGAL_R17758.c123.linsi",207,0.00775614291857614
"GALGAL_R17759.c123.linsi",261,0.016414293333021
"GALGAL_R17760.c123.linsi",13,0.054285539785298
"GALGAL_R17761.c123.linsi",345,0.0182316145835409
"GALGAL_R17762.c123.linsi",290,0.0239138314889258
"GALGAL_R17764.c123.linsi",355,0.0183047155982064
"GALGAL_R17765.c123.linsi",7,0.0253608009229906
"GALGAL_R17767.c123.linsi",284,0.0203212697528855
"GALGAL_R17768.c123.linsi",326,0.0335113301741797
"GALGAL_R17769.c123.linsi",293,0.0214824788595074
"GALGAL_R17770.c123.linsi",13,0.00763915679473793
"GALGAL_R17771.c123.linsi",156,0.0254263950183954
"GALGAL_R17772.c123.linsi",361,0.0189502491308942
"GALGAL_R17773.c123.linsi",357,0.00743792146666726
"GALGAL_R17774.c123.linsi",337,0.0120110066760922
"GALGAL_R17775.c123.linsi",344,0.0126936733307153
"GALGAL_R17776.c123.linsi",303,0.01906738431975
"GALGAL_R17777.c123.linsi",330,0.0127846308576608
"GALGAL_R17778.c123.linsi",352,0.0182304083103939
"GALGAL_R17779.c123.linsi",359,0.00962883275284266
"GALGAL_R17780.c123.linsi",332,0.0242518078548482
"GALGAL_R17781.c123.linsi",304,0.0248740690331472
"GALGAL_R17785.c123.linsi",276,0.0241156535036395
"GALGAL_R17786.c123.linsi",222,0.0416738745883407
"GALGAL_R17787.c123.linsi",353,0.0170461914814665
"GALGAL_R17788.c123.linsi",348,0.0368894096691576
"GALGAL_R17789.c123.linsi",182,0.010133034833885
"GALGAL_R17792.c123.linsi",145,0.0280325531402468
"GALGAL_R17793.c123.linsi",328,0.0480479124523395
"GALGAL_R17794.c123.linsi",346,0.00554627618032703
"GALGAL_R17795.c123.linsi",317,0.0282292189272757
"GALGAL_R17796.c123.linsi",261,0.0126300702367659
"GALGAL_R17797.c123.linsi",349,0.00962860523885902
"GALGAL_R17798.c123.linsi",68,0.0625568860341348
"GALGAL_R17799.c123.linsi",239,0.0173953878430796
"GALGAL_R17800.c123.linsi",356,0.0567944597407163
"GALGAL_R17801.c123.linsi",271,0.0240010115637051
"GALGAL_R17820.c123.linsi",165,0.0587967716297621
"GALGAL_R17826.c123.linsi",157,0.046909896581628
"GALGAL_R17827.c123.linsi",336,0.00761329919956267
"GALGAL_R17828.c123.linsi",6,0.0406134036978738
"GALGAL_R17829.c123.linsi",87,0.0494902618910615
"GALGAL_R17832.c123.linsi",24,0.0368083196471974
"GALGAL_R17833.c123.linsi",355,0.0659559084219921
"GALGAL_R17838.c123.linsi",9,0.037006584148444
"GALGAL_R17839.c123.linsi",62,0.0350815556313865
"GALGAL_R17841.c123.linsi",65,0.0163402327660411
"GALGAL_R17843.c123.linsi",178,0.0350804826884
"GALGAL_R17844.c123.linsi",46,0.0447749299111433
"GALGAL_R17848.c123.linsi",10,0.0641578663493404
"GALGAL_R17850.c123.linsi",68,0.0439702916062044
"GALGAL_R17851.c123.linsi",7,0.10555923241083
"GALGAL_R17852.c123.linsi",238,0.018459523871169
"GALGAL_R17853.c123.linsi",23,0.00709815677140746
"GALGAL_R17857.c123.linsi",183,0.0122492912643254
"GALGAL_R17858.c123.linsi",9,0.0289611450939537
"GALGAL_R17861.c123.linsi",158,0.0314969512174061
"GALGAL_R17864.c123.linsi",33,0.0242916442843579
"GALGAL_R17866.c123.linsi",96,0.0368193623334099
