ID,GALGAL,OUT-0003
12911,GALGAL_R14663,ALCTOR_R10113
12912,GALGAL_R14664,ALCTOR_R07094
12913,GALGAL_R14665,ALCTOR_R04904
12914,GALGAL_R14666,-
12915,GALGAL_R14667,ALCTOR_R11562
12916,GALGAL_R14668,ALCTOR_R11563
12917,GALGAL_R14669,-
12918,GALGAL_R14670,ALCTOR_R01674
12919,GALGAL_R14671,ALCTOR_R09452
12920,GALGAL_R14672,ALCTOR_R08207
12921,GALGAL_R14673,ALCTOR_R10905
12922,GALGAL_R14674,ALCTOR_R07634
12923,GALGAL_R14675,ALCTOR_R07659
12924,GALGAL_R14676,ALCTOR_R14414
12925,GALGAL_R14677,ALCTOR_R14276
12926,GALGAL_R14678,ALCTOR_R03388
12927,GALGAL_R14679,-
12928,GALGAL_R14680,ALCTOR_R00163
12929,GALGAL_R14682,-
12930,GALGAL_R14683,ALCTOR_R05711
12931,GALGAL_R14684,ALCTOR_R10638
12932,GALGAL_R14685,ALCTOR_R08208
12933,GALGAL_R14686,ALCTOR_R06269
12934,GALGAL_R14687,ALCTOR_R01584
12935,GALGAL_R14688,ALCTOR_R11898
12936,GALGAL_R14689,-
12937,GALGAL_R14690,ALCTOR_R09730
12938,GALGAL_R14691,-
12939,GALGAL_R14692,ALCTOR_R09694
12940,GALGAL_R14693,ALCTOR_R00690
12941,GALGAL_R14694,ALCTOR_R02259
12942,GALGAL_R14695,-
12943,GALGAL_R14696,ALCTOR_R15160
12944,GALGAL_R14697,ALCTOR_R01248
12945,GALGAL_R14698,ALCTOR_R08862
12946,GALGAL_R14699,-
12947,GALGAL_R14700,ALCTOR_R15494
12948,GALGAL_R14701,-
12949,GALGAL_R14702,ALCTOR_R04720
12950,GALGAL_R14703,-
12951,GALGAL_R14704,ALCTOR_R01675
12952,GALGAL_R14705,-
12953,GALGAL_R14706,ALCTOR_R00407
12954,GALGAL_R14707,ALCTOR_R08863
12955,GALGAL_R14708,ALCTOR_R08864
12956,GALGAL_R14709,ALCTOR_R14111
12957,GALGAL_R14710,ALCTOR_R03642
12958,GALGAL_R14711,ALCTOR_R12647
12959,GALGAL_R14712,ALCTOR_R08109
12960,GALGAL_R14713,-
12961,GALGAL_R14714,ALCTOR_R01350
12962,GALGAL_R14715,ALCTOR_R02260
12963,GALGAL_R14716,ALCTOR_R00408
12964,GALGAL_R14717,ALCTOR_R00409
12965,GALGAL_R14718,ALCTOR_R00410
12966,GALGAL_R14719,ALCTOR_R00120
12967,GALGAL_R14720,ALCTOR_R00121
12968,GALGAL_R14721,ALCTOR_R10107
12969,GALGAL_R14722,ALCTOR_R10108
12970,GALGAL_R14723,ALCTOR_R14431
12971,GALGAL_R14724,ALCTOR_R13441
12972,GALGAL_R14725,ALCTOR_R13442
12973,GALGAL_R14726,ALCTOR_R06722
12974,GALGAL_R14727,ALCTOR_R04699
12975,GALGAL_R14728,ALCTOR_R02745
12976,GALGAL_R14729,ALCTOR_R11259
12977,GALGAL_R14730,-
12978,GALGAL_R14731,ALCTOR_R10639
12979,GALGAL_R14732,ALCTOR_R10640
12980,GALGAL_R14733,ALCTOR_R10641
12981,GALGAL_R14734,ALCTOR_R06886
12982,GALGAL_R14735,ALCTOR_R00691
12983,GALGAL_R14736,ALCTOR_R12846
12984,GALGAL_R14737,ALCTOR_R11327
12985,GALGAL_R14738,ALCTOR_R09033
12986,GALGAL_R14739,ALCTOR_R09034
12987,GALGAL_R14740,ALCTOR_R07842
12988,GALGAL_R14741,ALCTOR_R04708
12989,GALGAL_R14742,ALCTOR_R04709
12990,GALGAL_R14743,ALCTOR_R09695
12991,GALGAL_R14744,ALCTOR_R10306
12992,GALGAL_R14745,-
12993,GALGAL_R14746,ALCTOR_R02576
12994,GALGAL_R14747,ALCTOR_R12148
12995,GALGAL_R14748,ALCTOR_R12149
12996,GALGAL_R14749,ALCTOR_R12150
12997,GALGAL_R14750,ALCTOR_R14402
12998,GALGAL_R14751,ALCTOR_R09742
12999,GALGAL_R14752,ALCTOR_R10953
13000,GALGAL_R14753,ALCTOR_R07889
13001,GALGAL_R14754,ALCTOR_R10344
13002,GALGAL_R14755,ALCTOR_R10348
13003,GALGAL_R14756,ALCTOR_R10345
13004,GALGAL_R14757,ALCTOR_R10346
13005,GALGAL_R14758,ALCTOR_R09731
13006,GALGAL_R14759,ALCTOR_R12632
13007,GALGAL_R14760,ALCTOR_R12633
13008,GALGAL_R14761,ALCTOR_R09252
13009,GALGAL_R14762,ALCTOR_R09253
13010,GALGAL_R14763,ALCTOR_R10110
13011,GALGAL_R14764,ALCTOR_R10111
13012,GALGAL_R14765,ALCTOR_R10112
13013,GALGAL_R14766,ALCTOR_R03610
13014,GALGAL_R14767,ALCTOR_R03611
13015,GALGAL_R14768,ALCTOR_R12860
13016,GALGAL_R14769,ALCTOR_R07111
13017,GALGAL_R14770,ALCTOR_R11899
13018,GALGAL_R14771,ALCTOR_R11900
13019,GALGAL_R14772,ALCTOR_R11901
13020,GALGAL_R14773,ALCTOR_R04905
13021,GALGAL_R14774,ALCTOR_R04906
13022,GALGAL_R14775,ALCTOR_R01585
13023,GALGAL_R14776,ALCTOR_R01586
13024,GALGAL_R14777,ALCTOR_R01587
13025,GALGAL_R14778,ALCTOR_R01588
13026,GALGAL_R14779,ALCTOR_R06416
13027,GALGAL_R14780,ALCTOR_R11564
13028,GALGAL_R14781,ALCTOR_R11565
13029,GALGAL_R14782,ALCTOR_R11566
13030,GALGAL_R14783,ALCTOR_R11567
13031,GALGAL_R14784,ALCTOR_R01978
13032,GALGAL_R14785,ALCTOR_R01676
13033,GALGAL_R14786,ALCTOR_R01677
13034,GALGAL_R14787,ALCTOR_R09453
13035,GALGAL_R14788,ALCTOR_R09454
13036,GALGAL_R14789,ALCTOR_R14571
13037,GALGAL_R14790,ALCTOR_R03463
13038,GALGAL_R14791,ALCTOR_R10906
13039,GALGAL_R14792,ALCTOR_R07635
13040,GALGAL_R14793,ALCTOR_R07636
13041,GALGAL_R14794,ALCTOR_R07637
13042,GALGAL_R14795,ALCTOR_R07660
13043,GALGAL_R14796,ALCTOR_R06596
13044,GALGAL_R14797,ALCTOR_R02485
13045,GALGAL_R14798,ALCTOR_R02486
13046,GALGAL_R14799,ALCTOR_R08131
13047,GALGAL_R14800,ALCTOR_R08132
13048,GALGAL_R14801,ALCTOR_R00164
13049,GALGAL_R14802,-
13050,GALGAL_R14803,ALCTOR_R12247
13051,GALGAL_R14804,ALCTOR_R10347
13052,GALGAL_R14805,ALCTOR_R11988
13053,GALGAL_R14806,ALCTOR_R06270
13054,GALGAL_R14807,ALCTOR_R01979
13055,GALGAL_R14808,ALCTOR_R01738
13056,GALGAL_R14809,ALCTOR_R05586
13057,GALGAL_R14810,ALCTOR_R02487
13058,GALGAL_R14811,ALCTOR_R03643
13059,GALGAL_R14812,ALCTOR_R06417
13060,GALGAL_R14813,ALCTOR_R11989
13061,GALGAL_R14814,ALCTOR_R00692
13062,GALGAL_R14815,ALCTOR_R01589
13063,GALGAL_R14816,ALCTOR_R01977
13064,GALGAL_R14817,ALCTOR_R08169
13065,GALGAL_R14818,ALCTOR_R12248
13066,GALGAL_R14819,ALCTOR_R01590
13067,GALGAL_R14820,ALCTOR_R10349
13068,GALGAL_R14821,ALCTOR_R00057
13069,GALGAL_R14822,ALCTOR_R05795
13070,GALGAL_R14823,ALCTOR_R05792
13071,GALGAL_R14824,ALCTOR_R05798
13072,GALGAL_R14825,ALCTOR_R05793
13073,GALGAL_R14826,ALCTOR_R05794
13074,GALGAL_R14827,ALCTOR_R02113
13075,GALGAL_R14828,ALCTOR_R02114
13076,GALGAL_R14829,ALCTOR_R05361
13077,GALGAL_R14830,ALCTOR_R13281
13078,GALGAL_R14831,ALCTOR_R13282
13079,GALGAL_R14832,ALCTOR_R04446
13080,GALGAL_R14833,-
13081,GALGAL_R14834,ALCTOR_R00439
13082,GALGAL_R14835,ALCTOR_R09671
13083,GALGAL_R14836,ALCTOR_R07333
13084,GALGAL_R14837,ALCTOR_R07330
13085,GALGAL_R14838,ALCTOR_R07934
13086,GALGAL_R14839,ALCTOR_R07935
13087,GALGAL_R14840,-
13088,GALGAL_R14841,ALCTOR_R11444
13089,GALGAL_R14842,ALCTOR_R08396
13090,GALGAL_R14843,ALCTOR_R14137
13091,GALGAL_R14844,ALCTOR_R07650
13092,GALGAL_R14845,ALCTOR_R05133
13093,GALGAL_R14846,ALCTOR_R04514
13094,GALGAL_R14847,ALCTOR_R04516
13095,GALGAL_R14848,ALCTOR_R04521
13096,GALGAL_R14849,ALCTOR_R04517
13097,GALGAL_R14850,ALCTOR_R04265
13098,GALGAL_R14851,ALCTOR_R13999
13099,GALGAL_R14852,ALCTOR_R01193
13100,GALGAL_R14853,ALCTOR_R01743
13101,GALGAL_R14854,ALCTOR_R01744
13102,GALGAL_R14855,ALCTOR_R01040
13103,GALGAL_R14856,ALCTOR_R04137
13104,GALGAL_R14857,ALCTOR_R02914
13105,GALGAL_R14858,ALCTOR_R02915
13106,GALGAL_R14859,ALCTOR_R02916
13107,GALGAL_R14860,ALCTOR_R02917
13108,GALGAL_R14861,-
13109,GALGAL_R14862,-
13110,GALGAL_R14863,ALCTOR_R02274
13111,GALGAL_R14864,ALCTOR_R10927
13112,GALGAL_R14865,ALCTOR_R00058
13113,GALGAL_R14866,-
13114,GALGAL_R14867,ALCTOR_R00059
13115,GALGAL_R14868,ALCTOR_R00068
13116,GALGAL_R14869,ALCTOR_R00060
13117,GALGAL_R14870,ALCTOR_R00067
13118,GALGAL_R14872,ALCTOR_R10865
13119,GALGAL_R14873,ALCTOR_R10866
13120,GALGAL_R14874,ALCTOR_R12335
13121,GALGAL_R14875,ALCTOR_R01292
13122,GALGAL_R14876,ALCTOR_R05330
13123,GALGAL_R14877,ALCTOR_R02803
13124,GALGAL_R14878,ALCTOR_R05057
13125,GALGAL_R14879,-
13126,GALGAL_R14880,ALCTOR_R01352
13127,GALGAL_R14881,-
13128,GALGAL_R14882,ALCTOR_R06664
13129,GALGAL_R14883,ALCTOR_R04056
13130,GALGAL_R14884,ALCTOR_R04499
13131,GALGAL_R14885,ALCTOR_R06154
13132,GALGAL_R14886,ALCTOR_R06153
13133,GALGAL_R14887,ALCTOR_R01804
13134,GALGAL_R14888,-
13135,GALGAL_R14889,ALCTOR_R10743
13136,GALGAL_R14890,ALCTOR_R07895
13137,GALGAL_R14891,ALCTOR_R08907
13138,GALGAL_R14892,ALCTOR_R08909
13139,GALGAL_R14893,ALCTOR_R04826
13140,GALGAL_R14894,ALCTOR_R12552
13141,GALGAL_R14895,ALCTOR_R12553
13142,GALGAL_R14896,ALCTOR_R11068
13143,GALGAL_R14897,ALCTOR_R12787
13144,GALGAL_R14898,ALCTOR_R00808
13145,GALGAL_R14899,ALCTOR_R00682
13146,GALGAL_R14900,ALCTOR_R00681
13147,GALGAL_R14901,ALCTOR_R13639
13148,GALGAL_R14902,ALCTOR_R07045
13149,GALGAL_R14903,ALCTOR_R01615
13150,GALGAL_R14904,ALCTOR_R01616
13151,GALGAL_R14905,ALCTOR_R12439
13152,GALGAL_R14906,ALCTOR_R01011
13153,GALGAL_R14907,ALCTOR_R01603
13154,GALGAL_R14908,ALCTOR_R05213
13155,GALGAL_R14909,ALCTOR_R13917
13156,GALGAL_R14910,ALCTOR_R14008
13157,GALGAL_R14911,ALCTOR_R14009
13158,GALGAL_R14912,ALCTOR_R13976
13159,GALGAL_R14913,ALCTOR_R07719
13160,GALGAL_R14914,ALCTOR_R07720
13161,GALGAL_R14915,ALCTOR_R07087
13162,GALGAL_R14916,-
13163,GALGAL_R14917,ALCTOR_R11384
13164,GALGAL_R14918,ALCTOR_R00809
13165,GALGAL_R14919,ALCTOR_R09329
13166,GALGAL_R14920,-
13167,GALGAL_R14921,ALCTOR_R06665
13168,GALGAL_R14922,ALCTOR_R06584
13169,GALGAL_R14923,ALCTOR_R02921
13170,GALGAL_R14924,ALCTOR_R15313
13171,GALGAL_R14925,-
13172,GALGAL_R14926,-
13173,GALGAL_R14927,ALCTOR_R11066
13174,GALGAL_R14928,ALCTOR_R05203
13175,GALGAL_R14929,ALCTOR_R10928
13176,GALGAL_R14930,ALCTOR_R04503
13177,GALGAL_R14931,-
13178,GALGAL_R14932,-
13179,GALGAL_R14933,-
13180,GALGAL_R14934,ALCTOR_R09330
13181,GALGAL_R14935,ALCTOR_R12546
13182,GALGAL_R14936,ALCTOR_R02623
13183,GALGAL_R14937,ALCTOR_R00061
13184,GALGAL_R14938,ALCTOR_R02598
13185,GALGAL_R14939,ALCTOR_R05019
13186,GALGAL_R14940,ALCTOR_R04827
13187,GALGAL_R14942,ALCTOR_R13977
13188,GALGAL_R14943,ALCTOR_R07331
13189,GALGAL_R14944,ALCTOR_R07846
13190,GALGAL_R14945,-
13191,GALGAL_R14946,ALCTOR_R00810
13192,GALGAL_R14947,ALCTOR_R09612
13193,GALGAL_R14948,ALCTOR_R15555
13194,GALGAL_R14949,ALCTOR_R14127
13195,GALGAL_R14950,ALCTOR_R07736
13196,GALGAL_R14951,ALCTOR_R07737
13197,GALGAL_R14952,ALCTOR_R07738
13198,GALGAL_R14953,ALCTOR_R14223
13199,GALGAL_R14954,ALCTOR_R04505
13200,GALGAL_R14955,ALCTOR_R04508
13201,GALGAL_R14956,ALCTOR_R04504
13202,GALGAL_R14957,ALCTOR_R13283
13203,GALGAL_R14958,ALCTOR_R13284
13204,GALGAL_R14959,ALCTOR_R02115
13205,GALGAL_R14960,ALCTOR_R02116
13206,GALGAL_R14961,ALCTOR_R12820
13207,GALGAL_R14962,ALCTOR_R05796
13208,GALGAL_R14963,ALCTOR_R05797
13209,GALGAL_R14964,ALCTOR_R03951
13210,GALGAL_R14965,ALCTOR_R04518
13211,GALGAL_R14966,ALCTOR_R04519
13212,GALGAL_R14967,ALCTOR_R04520
13213,GALGAL_R14968,ALCTOR_R04522
13214,GALGAL_R14969,ALCTOR_R01745
13215,GALGAL_R14970,ALCTOR_R01746
13216,GALGAL_R14971,ALCTOR_R01747
13217,GALGAL_R14972,ALCTOR_R01041
13218,GALGAL_R14973,ALCTOR_R03870
13219,GALGAL_R14974,ALCTOR_R02275
13220,GALGAL_R14975,ALCTOR_R00062
13221,GALGAL_R14976,ALCTOR_R00063
13222,GALGAL_R14977,ALCTOR_R00064
13223,GALGAL_R14978,ALCTOR_R00065
13224,GALGAL_R14979,ALCTOR_R00066
13225,GALGAL_R14980,-
13226,GALGAL_R14981,ALCTOR_R08395
13227,GALGAL_R14982,ALCTOR_R12935
13228,GALGAL_R14983,ALCTOR_R10867
13229,GALGAL_R14984,ALCTOR_R12336
13230,GALGAL_R14985,ALCTOR_R05331
13231,GALGAL_R14986,ALCTOR_R06884
13232,GALGAL_R14987,-
13233,GALGAL_R14988,ALCTOR_R05247
13234,GALGAL_R14989,ALCTOR_R01259
13235,GALGAL_R14990,ALCTOR_R11371
13236,GALGAL_R14991,ALCTOR_R06466
13237,GALGAL_R14992,ALCTOR_R06666
13238,GALGAL_R14993,ALCTOR_R15475
13239,GALGAL_R14994,ALCTOR_R08457
13240,GALGAL_R14995,ALCTOR_R04500
13241,GALGAL_R14996,ALCTOR_R04501
13242,GALGAL_R14997,ALCTOR_R06155
13243,GALGAL_R14998,ALCTOR_R08410
13244,GALGAL_R14999,ALCTOR_R01805
13245,GALGAL_R15000,ALCTOR_R05021
13246,GALGAL_R15001,ALCTOR_R08910
13247,GALGAL_R15002,ALCTOR_R08908
13248,GALGAL_R15003,ALCTOR_R04828
13249,GALGAL_R15004,ALCTOR_R07847
13250,GALGAL_R15005,ALCTOR_R07848
13251,GALGAL_R15006,ALCTOR_R07849
13252,GALGAL_R15007,ALCTOR_R11067
13253,GALGAL_R15008,ALCTOR_R01617
13254,GALGAL_R15009,ALCTOR_R01618
13255,GALGAL_R15010,ALCTOR_R01619
13256,GALGAL_R15011,ALCTOR_R01620
13257,GALGAL_R15012,-
13258,GALGAL_R15013,ALCTOR_R01012
13259,GALGAL_R15014,ALCTOR_R01604
13260,GALGAL_R15015,ALCTOR_R01605
13261,GALGAL_R15016,ALCTOR_R01606
13262,GALGAL_R15017,ALCTOR_R01607
13263,GALGAL_R15018,ALCTOR_R01608
13264,GALGAL_R15019,ALCTOR_R05214
13265,GALGAL_R15020,ALCTOR_R05215
13266,GALGAL_R15021,ALCTOR_R04232
13267,GALGAL_R15022,ALCTOR_R04221
13268,GALGAL_R15023,ALCTOR_R04128
13269,GALGAL_R15024,ALCTOR_R07722
13270,GALGAL_R15026,ALCTOR_R05204
13271,GALGAL_R15027,ALCTOR_R07332
13272,GALGAL_R15028,ALCTOR_R07651
13273,GALGAL_R15029,ALCTOR_R05276
13274,GALGAL_R15030,ALCTOR_R04829
13275,GALGAL_R15031,ALCTOR_R04509
13276,GALGAL_R15032,ALCTOR_R07652
13277,GALGAL_R15033,ALCTOR_R04502
13278,GALGAL_R15034,ALCTOR_R13640
13279,GALGAL_R15035,ALCTOR_R00607
13280,GALGAL_R15036,ALCTOR_R10033
13281,GALGAL_R15037,ALCTOR_R11482
13282,GALGAL_R15038,ALCTOR_R04449
13283,GALGAL_R15039,ALCTOR_R01122
13284,GALGAL_R15040,ALCTOR_R01123
13285,GALGAL_R15041,ALCTOR_R05624
13286,GALGAL_R15042,ALCTOR_R00442
13287,GALGAL_R15043,ALCTOR_R00443
13288,GALGAL_R15044,-
13289,GALGAL_R15045,ALCTOR_R07334
13290,GALGAL_R15046,ALCTOR_R07335
13291,GALGAL_R15047,ALCTOR_R08325
13292,GALGAL_R15048,ALCTOR_R02632
13293,GALGAL_R15049,ALCTOR_R01224
13294,GALGAL_R15050,ALCTOR_R07936
13295,GALGAL_R15051,ALCTOR_R13275
13296,GALGAL_R15052,ALCTOR_R02227
13297,GALGAL_R15053,ALCTOR_R12390
13298,GALGAL_R15054,ALCTOR_R04278
13299,GALGAL_R15055,ALCTOR_R09613
13300,GALGAL_R15056,ALCTOR_R07653
13301,GALGAL_R15057,ALCTOR_R05400
13302,GALGAL_R15058,-
13303,GALGAL_R15059,ALCTOR_R06969
13304,GALGAL_R15060,ALCTOR_R02712
13305,GALGAL_R15061,ALCTOR_R11415
13306,GALGAL_R15062,ALCTOR_R07976
13307,GALGAL_R15063,ALCTOR_R07978
13308,GALGAL_R15064,-
13309,GALGAL_R15065,-
13310,GALGAL_R15066,ALCTOR_R12184
13311,GALGAL_R15067,ALCTOR_R11074
13312,GALGAL_R15068,ALCTOR_R12206
13313,GALGAL_R15069,ALCTOR_R11171
13314,GALGAL_R15070,ALCTOR_R00357
13315,GALGAL_R15071,ALCTOR_R09662
13316,GALGAL_R15072,-
13317,GALGAL_R15073,ALCTOR_R04952
13318,GALGAL_R15074,ALCTOR_R04953
13319,GALGAL_R15075,ALCTOR_R12909
13320,GALGAL_R15076,ALCTOR_R03450
13321,GALGAL_R15077,ALCTOR_R03451
13322,GALGAL_R15078,-
13323,GALGAL_R15079,ALCTOR_R09428
13324,GALGAL_R15080,ALCTOR_R11470
13325,GALGAL_R15081,ALCTOR_R09985
13326,GALGAL_R15082,ALCTOR_R13582
13327,GALGAL_R15083,ALCTOR_R05682
13328,GALGAL_R15084,ALCTOR_R08530
13329,GALGAL_R15085,ALCTOR_R01274
13330,GALGAL_R15086,ALCTOR_R03740
13331,GALGAL_R15087,-
13332,GALGAL_R15088,ALCTOR_R10516
13333,GALGAL_R15089,-
13334,GALGAL_R15090,ALCTOR_R02946
13335,GALGAL_R15091,ALCTOR_R02947
13336,GALGAL_R15092,ALCTOR_R02948
13337,GALGAL_R15093,ALCTOR_R02954
13338,GALGAL_R15094,ALCTOR_R02949
13339,GALGAL_R15095,ALCTOR_R07071
13340,GALGAL_R15096,-
13341,GALGAL_R15097,-
13342,GALGAL_R15098,ALCTOR_R13477
13343,GALGAL_R15099,ALCTOR_R13473
13344,GALGAL_R15100,ALCTOR_R13474
13345,GALGAL_R15101,ALCTOR_R10350
13346,GALGAL_R15102,ALCTOR_R10351
13347,GALGAL_R15103,ALCTOR_R07638
13348,GALGAL_R15104,ALCTOR_R01776
13349,GALGAL_R15105,ALCTOR_R01777
13350,GALGAL_R15106,ALCTOR_R14157
13351,GALGAL_R15107,ALCTOR_R00365
13352,GALGAL_R15108,ALCTOR_R00363
13353,GALGAL_R15109,ALCTOR_R00364
13354,GALGAL_R15110,-
13355,GALGAL_R15111,-
13356,GALGAL_R15112,ALCTOR_R02980
13357,GALGAL_R15113,ALCTOR_R02985
13358,GALGAL_R15114,ALCTOR_R02981
13359,GALGAL_R15115,ALCTOR_R02982
13360,GALGAL_R15116,ALCTOR_R02983
13361,GALGAL_R15117,ALCTOR_R02987
13362,GALGAL_R15118,-
13363,GALGAL_R15119,ALCTOR_R13337
13364,GALGAL_R15120,ALCTOR_R13334
13365,GALGAL_R15121,-
13366,GALGAL_R15122,-
13367,GALGAL_R15123,ALCTOR_R13583
13368,GALGAL_R15124,ALCTOR_R09780
13369,GALGAL_R15125,ALCTOR_R15548
13370,GALGAL_R15126,-
13371,GALGAL_R15127,ALCTOR_R00487
13372,GALGAL_R15128,ALCTOR_R13475
13373,GALGAL_R15129,ALCTOR_R02950
13374,GALGAL_R15130,ALCTOR_R05695
13375,GALGAL_R15131,ALCTOR_R11792
13376,GALGAL_R15132,ALCTOR_R02549
13377,GALGAL_R15133,-
13378,GALGAL_R15134,-
13379,GALGAL_R15135,-
13380,GALGAL_R15136,ALCTOR_R08596
13381,GALGAL_R15137,ALCTOR_R03677
13382,GALGAL_R15138,ALCTOR_R07933
13383,GALGAL_R15139,ALCTOR_R07066
13384,GALGAL_R15140,ALCTOR_R14222
13385,GALGAL_R15141,-
13386,GALGAL_R15142,ALCTOR_R06899
13387,GALGAL_R15143,ALCTOR_R04219
13388,GALGAL_R15144,ALCTOR_R12655
13389,GALGAL_R15145,-
13390,GALGAL_R15146,ALCTOR_R06957
13391,GALGAL_R15147,ALCTOR_R13837
13392,GALGAL_R15148,ALCTOR_R11117
13393,GALGAL_R15149,ALCTOR_R12639
13394,GALGAL_R15150,ALCTOR_R05126
13395,GALGAL_R15151,ALCTOR_R07977
13396,GALGAL_R15152,ALCTOR_R07931
13397,GALGAL_R15153,ALCTOR_R07932
13398,GALGAL_R15154,ALCTOR_R14424
13399,GALGAL_R15155,ALCTOR_R12182
13400,GALGAL_R15156,ALCTOR_R12183
13401,GALGAL_R15157,ALCTOR_R11075
13402,GALGAL_R15158,ALCTOR_R12207
13403,GALGAL_R15159,ALCTOR_R12208
13404,GALGAL_R15160,ALCTOR_R12209
13405,GALGAL_R15161,ALCTOR_R14158
13406,GALGAL_R15162,ALCTOR_R00358
13407,GALGAL_R15163,ALCTOR_R00359
13408,GALGAL_R15164,ALCTOR_R00360
13409,GALGAL_R15165,ALCTOR_R00361
13410,GALGAL_R15166,ALCTOR_R00362
13411,GALGAL_R15167,ALCTOR_R09663
13412,GALGAL_R15168,ALCTOR_R04954
13413,GALGAL_R15169,ALCTOR_R13476
13414,GALGAL_R15170,ALCTOR_R02779
13415,GALGAL_R15171,ALCTOR_R13980
13416,GALGAL_R15172,ALCTOR_R01695
13417,GALGAL_R15173,ALCTOR_R01696
13418,GALGAL_R15174,-
13419,GALGAL_R15175,ALCTOR_R11442
13420,GALGAL_R15176,ALCTOR_R09429
13421,GALGAL_R15177,ALCTOR_R09430
13422,GALGAL_R15178,ALCTOR_R08728
13423,GALGAL_R15179,ALCTOR_R04127
13424,GALGAL_R15180,-
13425,GALGAL_R15181,ALCTOR_R01294
13426,GALGAL_R15182,ALCTOR_R03676
13427,GALGAL_R15183,ALCTOR_R12640
13428,GALGAL_R15184,ALCTOR_R12641
13429,GALGAL_R15185,ALCTOR_R04204
13430,GALGAL_R15186,ALCTOR_R15008
13431,GALGAL_R15187,ALCTOR_R02951
13432,GALGAL_R15188,ALCTOR_R02952
13433,GALGAL_R15189,ALCTOR_R02953
13434,GALGAL_R15190,ALCTOR_R02524
13435,GALGAL_R15191,ALCTOR_R14629
13436,GALGAL_R15192,ALCTOR_R09375
13437,GALGAL_R15193,ALCTOR_R10352
13438,GALGAL_R15194,ALCTOR_R10353
13439,GALGAL_R15195,ALCTOR_R10354
13440,GALGAL_R15196,ALCTOR_R07639
13441,GALGAL_R15197,ALCTOR_R07640
13442,GALGAL_R15198,ALCTOR_R00485
13443,GALGAL_R15199,ALCTOR_R00486
13444,GALGAL_R15200,ALCTOR_R01778
13445,GALGAL_R15201,ALCTOR_R01779
13446,GALGAL_R15202,ALCTOR_R01780
13447,GALGAL_R15203,ALCTOR_R01781
13448,GALGAL_R15204,ALCTOR_R01782
13449,GALGAL_R15205,ALCTOR_R00366
13450,GALGAL_R15206,ALCTOR_R05645
13451,GALGAL_R15207,ALCTOR_R07051
13452,GALGAL_R15208,ALCTOR_R02984
13453,GALGAL_R15209,ALCTOR_R02986
13454,GALGAL_R15210,ALCTOR_R06896
13455,GALGAL_R15211,ALCTOR_R06864
13456,GALGAL_R15212,ALCTOR_R13335
13457,GALGAL_R15213,ALCTOR_R13336
13458,GALGAL_R15214,ALCTOR_R13338
13459,GALGAL_R15215,ALCTOR_R10355
13460,GALGAL_R15216,ALCTOR_R03834
13461,GALGAL_R15217,-
13462,GALGAL_R15218,ALCTOR_R03452
13463,GALGAL_R15219,ALCTOR_R00866
13464,GALGAL_R15220,ALCTOR_R13741
13465,GALGAL_R15221,ALCTOR_R11791
13466,GALGAL_R15223,-
13467,GALGAL_R15224,ALCTOR_R15421
13468,GALGAL_R15225,ALCTOR_R02306
13469,GALGAL_R15226,ALCTOR_R09756
13470,GALGAL_R15227,ALCTOR_R01897
13471,GALGAL_R15228,ALCTOR_R05912
13472,GALGAL_R15229,ALCTOR_R00841
13473,GALGAL_R15230,ALCTOR_R06964
13474,GALGAL_R15231,-
13475,GALGAL_R15232,-
13476,GALGAL_R15233,ALCTOR_R08503
13477,GALGAL_R15234,-
13478,GALGAL_R15235,ALCTOR_R05683
13479,GALGAL_R15236,ALCTOR_R09837
13480,GALGAL_R15237,ALCTOR_R05555
13481,GALGAL_R15238,ALCTOR_R01436
13482,GALGAL_R15239,ALCTOR_R04950
13483,GALGAL_R15240,ALCTOR_R03673
13484,GALGAL_R15241,ALCTOR_R06638
13485,GALGAL_R15242,ALCTOR_R06639
13486,GALGAL_R15243,-
13487,GALGAL_R15244,ALCTOR_R00840
13488,GALGAL_R15245,ALCTOR_R12560
13489,GALGAL_R15246,ALCTOR_R04240
13490,GALGAL_R15247,ALCTOR_R06073
13491,GALGAL_R15248,-
13492,GALGAL_R15249,ALCTOR_R10514
13493,GALGAL_R15250,ALCTOR_R02300
13494,GALGAL_R15251,ALCTOR_R13867
13495,GALGAL_R15252,ALCTOR_R02207
13496,GALGAL_R15253,ALCTOR_R06331
13497,GALGAL_R15254,ALCTOR_R04207
13498,GALGAL_R15255,ALCTOR_R14708
13499,GALGAL_R15256,ALCTOR_R01049
13500,GALGAL_R15257,ALCTOR_R10782
13501,GALGAL_R15258,ALCTOR_R09356
13502,GALGAL_R15259,ALCTOR_R03391
13503,GALGAL_R15260,ALCTOR_R03392
13504,GALGAL_R15261,-
13505,GALGAL_R15262,ALCTOR_R11291
13506,GALGAL_R15263,ALCTOR_R11511
13507,GALGAL_R15264,ALCTOR_R06655
13508,GALGAL_R15265,ALCTOR_R06656
13509,GALGAL_R15266,-
13510,GALGAL_R15267,-
13511,GALGAL_R15268,ALCTOR_R14030
13512,GALGAL_R15269,ALCTOR_R01898
13513,GALGAL_R15270,ALCTOR_R07109
13514,GALGAL_R15271,ALCTOR_R03997
13515,GALGAL_R15272,ALCTOR_R04948
13516,GALGAL_R15273,ALCTOR_R07780
13517,GALGAL_R15274,-
13518,GALGAL_R15275,-
